subj,RT,acc,aftrIncorr,chngResp,cartoon,clip,afterPeak,before1stBound,dist,peak
8.0,-49.06875041586261,1.0,-1.0,-1.0,1.0,4.0,-1.0,1.0,14.5,0.945511315450357
8.0,-66.5574639031206,1.0,-1.0,-1.0,1.0,4.0,-1.0,1.0,18.4,0.0
,,,,,,,,,,
,,,,,,,,,,
8.0,5.9763956351055185,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,1.8999999999999986,0.6468212888974807
8.0,-4.512317852152478,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,4.399999999999999,0.4571086314438904
8.0,290.9989686605895,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.899999999999999,0.0
8.0,-75.48974482666836,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.100000000000001,0.0
8.0,-92.97845831392635,1.0,-1.0,1.0,1.0,4.0,-1.0,-1.0,14.899999999999999,1.0050474487579146
,,,,,,,,,,
8.0,-160.95588528844235,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,0.5,0.1634660536489288
,,,,,,,,,,
8.0,-121.93331226295822,1.0,-1.0,1.0,1.0,4.0,-1.0,-1.0,0.29999999999999716,0.5428913685561096
8.0,264.5779742497838,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,3.299999999999997,0.945511315450357
8.0,-177.91073923747422,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,6.799999999999997,0.05448868454964294
8.0,-132.3994527247321,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,9.299999999999997,0.4571086314438904
8.0,-129.8881662119901,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,13.400000000000006,0.05448868454964294
8.0,59.62312030075191,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,16.5,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
8.0,-92.30916062279584,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,1.2999999999999972,0.6468212888974807
,,,,,,,,,,
8.0,43.713412402688164,1.0,-1.0,-1.0,1.0,4.0,1.0,-1.0,0.0,0.29869002655287624
8.0,145.22469891543017,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,2.9000000000000057,0.24420134200323332
8.0,-152.26401457182772,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.0,0.0
8.0,182.2472719409143,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.200000000000003,0.0
8.0,-68.24144154634371,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,14.299999999999997,0.0
8.0,201.2698449663983,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,17.400000000000006,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
8.0,818.3827100938187,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,2.5999999999999943,0.4026199468942474
8.0,220.89399660656068,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,5.199999999999989,0.0
8.0,-22.594716880697206,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.900000000000006,0.48840268400646664
8.0,-9.083430367955202,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.0,0.05448868454964294
8.0,-111.5721438552132,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,13.599999999999994,0.4026199468942474
8.0,134.9391426575288,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,16.69999999999999,0.05448868454964294
8.0,20.45042917027081,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,20.0,0.7557986579967666
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
8.0,-49.97056524053494,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,1.3000000000000114,1.3299840791154525
8.0,-58.459278727792935,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,4.900000000000006,0.8647760270960526
8.0,-52.94799221505082,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.599999999999994,0.24420134200323332
8.0,10.563294297691186,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.300000000000011,0.05448868454964294
8.0,272.0745808104332,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,14.400000000000006,0.9999999999999998
,,,,,,,,,,
,,,,,,,,,,
8.0,150.60844034865931,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,3.6999999999999886,0.0
8.0,49.11972686140132,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.800000000000011,0.05448868454964294
8.0,-103.36898662585668,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.5,1.054488684549643
,,,,,,,,,,
8.0,-110.34641360037256,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,0.6999999999999886,1.158418604891014
8.0,19.164872912369447,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,3.5,0.24420134200323332
8.0,-29.323840574888436,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.300000000000011,0.5115973159935333
8.0,10.187445937853568,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.699999999999989,2.4652080520193995
,,,,,,,,,,
8.0,37.210018963337575,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,1.3000000000000114,0.10897736909928588
8.0,170.72130547607958,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,4.0,0.0
8.0,52.232591988821696,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.899999999999977,0.0
8.0,70.7438785015637,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,10.699999999999989,0.5166447647514479
,,,,,,,,,,
8.0,172.76645152704782,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,0.39999999999997726,1.4026199468942473
8.0,66.27773803978982,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,4.100000000000023,0.8415813951089858
8.0,-64.21097544746817,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,8.5,0.24420134200323332
8.0,-142.69968893472605,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.899999999999977,0.10897736909928588
8.0,-40.188402421984165,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,15.0,0.3531787111025192
8.0,-111.67711590924205,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,18.69999999999999,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
8.0,28.435749218178216,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,0.30000000000001137,0.0
8.0,-21.052964269079666,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,3.8999999999999773,0.29869002655287624
8.0,71.45832224366234,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,7.199999999999989,0.4571086314438904
8.0,-59.03039124359566,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,10.5,0.05448868454964294
8.0,6.480895269146458,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,13.699999999999989,0.5973800531057525
,,,,,,,,,,
8.0,-149.49653170536953,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,3.6999999999999886,2.2936425777949614
,,,,,,,,,,
8.0,-62.47395867988553,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,2.1999999999999886,0.5428913685561096
8.0,-124.96267216714341,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,4.800000000000011,0.7326040260097
8.0,34.548614345598594,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,8.100000000000023,0.0
,,,,,,,,,,
8.0,143.57118737108271,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,0.6000000000000227,1.5610385517852614
8.0,-18.91752611617528,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,3.6999999999999886,0.5428913685561096
8.0,51.59376039656672,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,8.199999999999989,0.5115973159935333
8.0,-119.89495309069127,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,11.800000000000011,0.7326040260097
8.0,-35.38366657794927,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0,15.800000000000011,0.10897736909928588
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.0,14.27973761918679,1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,2.8,0.0
15.0,-12.272776863602985,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,5.699999999999999,0.05448868454964294
15.0,-200.82529134639265,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,9.9,0.4571086314438904
15.0,108.62219417081758,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,14.0,0.945511315450357
15.0,-226.93032031197208,1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,17.4,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.0,-52.58786376034118,1.0,1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8999999999999986,0.7013099734471236
15.0,-200.14037824313095,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.899999999999999,0.05448868454964294
15.0,-57.692892725920615,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.399999999999999,0.0
15.0,-153.2454072087104,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.200000000000003,1.0050474487579146
,,,,,,,,,,
,,,,,,,,,,
15.0,-135.9029506570795,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.799999999999997,1.5378439197981948
,,,,,,,,,,
15.0,-168.00797962265892,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.3999999999999986,0.945511315450357
15.0,-145.56049410544858,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.099999999999994,0.05448868454964294
15.0,-182.11300858823836,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.099999999999994,0.48840268400646664
15.0,-153.66552307102802,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
15.0,-53.218037553817794,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,17.400000000000006,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.0,98.01939003223367,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
15.0,8.466875549444012,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,4.299999999999997,1.0
,,,,,,,,,,
15.0,-75.63815341613542,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
15.0,-59.1906678989252,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.5999999999999943,0.05448868454964294
15.0,282.25681761828514,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.900000000000006,0.0
15.0,79.70430313549537,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.900000000000006,0.0
15.0,106.1517886527057,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.0,0.0
15.0,217.59927416991604,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,19.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.0,160.07412934201886,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,1.8000000000000114,0.3531787111025192
15.0,142.5216148592292,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.05448868454964294
15.0,-182.03089962356057,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.599999999999994,0.8052398937884948
15.0,51.41658589364977,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
15.0,128.86407141086,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.800000000000011,0.05448868454964294
15.0,275.31155692807033,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,18.30000000000001,0.7013099734471236
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.0,-59.66107341703707,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.0999999999999943,1.9636584986795085
15.0,10.786412100173266,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.300000000000011,0.10897736909928588
15.0,-138.7661023826165,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,9.0,0.24420134200323332
15.0,-196.31861686540617,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.599999999999994,0.29869002655287624
,,,,,,,,,,
,,,,,,,,,,
15.0,50.02383968622462,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.0,0.0
15.0,32.47132520343496,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.199999999999989,0.05448868454964294
15.0,-81.08118927935482,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,9.699999999999989,0.4571086314438904
,,,,,,,,,,
15.0,127.81378175506575,1.0,-1.0,-1.0,1.0,5.0,1.0,-1.0,0.0,1.158418604891014
15.0,-137.7387327277239,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.199999999999989,0.05448868454964294
15.0,-228.29124721051357,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.400000000000006,0.8415813951089858
15.0,-101.84376169330335,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.099999999999994,2.4652080520193995
,,,,,,,,,,
15.0,702.0512093411172,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8000000000000114,0.0
15.0,-230.50130514167245,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,5.699999999999989,0.0
15.0,-203.05381962446222,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.899999999999977,0.0
,,,,,,,,,,
15.0,76.84115140995846,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.8999999999999773,1.4026199468942473
15.0,100.28863692716868,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.899999999999977,0.8415813951089858
15.0,-7.263877555620979,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.100000000000023,0.24420134200323332
15.0,-123.81639203841075,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,11.600000000000023,0.10897736909928588
15.0,-145.36890652120042,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.100000000000023,0.5428913685561096
15.0,-154.9214210039902,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.100000000000023,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.0,-83.44656583188726,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.30000000000001137,0.0
15.0,722.0009196853231,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.6468212888974807
15.0,132.4484052025333,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
15.0,-105.10410928025635,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.5,0.4571086314438904
,,,,,,,,,,
15.0,38.79086175416421,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.6000000000000227,0.21795473819857175
,,,,,,,,,,
15.0,203.68583278858478,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.6000000000000227,0.4026199468942474
15.0,86.133318305795,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.3000000000000114,0.8597285783381378
15.0,-4.41919617699466,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.199999999999989,0.24420134200323332
15.0,23.02828934021568,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.199999999999989,0.0
,,,,,,,,,,
15.0,-89.07673962536376,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.10000000000002274,1.5610385517852614
15.0,-226.62925410815353,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.6999999999999886,0.5428913685561096
15.0,-64.1817685909432,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.600000000000023,0.24420134200323332
15.0,-184.73428307373297,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,10.5,0.9142172628877808
15.0,187.71320244347737,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
15.0,-255.8393120393123,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,17.30000000000001,0.9142172628877808
,,,,,,,,,,
,,,,,,,,,,
16.0,-118.620055251866,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,2.8,0.0
16.0,-25.248359097944558,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,5.699999999999999,0.05448868454964294
16.0,-16.87666294402311,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,9.9,0.4571086314438904
16.0,-29.504966790101435,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,14.0,0.945511315450357
16.0,-157.13327063618,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,17.4,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
16.0,-192.64648602049397,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,2.8999999999999986,0.7013099734471236
16.0,,0.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.899999999999999,0.05448868454964294
16.0,-57.27478986657252,1.0,1.0,1.0,1.0,5.0,-1.0,-1.0,10.399999999999999,0.0
16.0,-73.90309371265084,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.200000000000003,1.0050474487579146
,,,,,,,,,,
,,,,,,,,,,
16.0,93.2119947491135,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.799999999999997,1.5378439197981948
,,,,,,,,,,
16.0,-116.04461294304338,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.3999999999999986,0.945511315450357
16.0,-147.6729167891218,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.099999999999994,0.05448868454964294
16.0,,0.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,10.099999999999994,0.48840268400646664
16.0,-11.301220635200366,1.0,1.0,1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
16.0,-62.929524481278804,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,17.400000000000006,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
16.0,45.92895628832866,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
16.0,-153.69934755774977,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.299999999999997,1.0
,,,,,,,,,,
16.0,144.04404475009324,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
16.0,133.4157409040148,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.5999999999999943,0.05448868454964294
16.0,146.78743705793624,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.900000000000006,0.0
16.0,-19.840866788142193,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.900000000000006,0.0
16.0,-36.469170634220745,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.0,0.0
16.0,-108.09747448029918,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,19.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
16.0,-16.38051294108402,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.8000000000000114,0.3531787111025192
16.0,339.9911832128374,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.05448868454964294
16.0,82.36287936675899,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.599999999999994,0.8052398937884948
16.0,-307.26542447931956,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
16.0,192.106271674602,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.800000000000011,0.05448868454964294
16.0,-180.52203217147655,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.30000000000001,0.7013099734471236
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
16.0,-255.17676678618295,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.0999999999999943,1.9636584986795085
16.0,190.1949293677386,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.300000000000011,0.10897736909928588
16.0,,0.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.0,0.24420134200323332
16.0,-105.43337447833983,1.0,1.0,1.0,1.0,5.0,-1.0,-1.0,12.599999999999994,0.29869002655287624
,,,,,,,,,,
,,,,,,,,,,
16.0,163.68171398342463,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.0,0.0
16.0,-217.9465898626538,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.199999999999989,0.05448868454964294
16.0,325.42510629126764,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.699999999999989,0.4571086314438904
,,,,,,,,,,
16.0,-122.83150140088935,1.0,-1.0,-1.0,1.0,5.0,1.0,-1.0,0.0,1.158418604891014
16.0,-3.4598052469677896,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.199999999999989,0.05448868454964294
16.0,-154.08810909304634,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.400000000000006,0.8415813951089858
16.0,-168.71641293912478,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.099999999999994,2.4652080520193995
,,,,,,,,,,
16.0,463.02697936871823,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8000000000000114,0.0
16.0,-17.601324477360208,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,5.699999999999989,0.0
16.0,43.77037167656124,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.899999999999977,0.0
,,,,,,,,,,
16.0,49.51376398440425,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.8999999999999773,1.4026199468942473
16.0,9.885460138325811,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.899999999999977,0.8415813951089858
16.0,-146.74284370775263,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.100000000000023,0.24420134200323332
16.0,271.6288524461688,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.600000000000023,0.10897736909928588
16.0,32.00054860009038,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.100000000000023,0.5428913685561096
16.0,-90.62775524598817,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.100000000000023,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
16.0,-7.282489860694568,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.30000000000001137,0.0
16.0,38.089206293226994,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.6468212888974807
16.0,210.46090244714844,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
16.0,-83.16740139893,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.5,0.4571086314438904
,,,,,,,,,,
16.0,74.57599090891301,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.6000000000000227,0.21795473819857175
,,,,,,,,,,
16.0,-113.68061678324398,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.6000000000000227,0.4026199468942474
16.0,55.691079370677585,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.3000000000000114,0.8597285783381378
16.0,-78.93722447540097,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.199999999999989,0.24420134200323332
16.0,-25.565528321479405,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.199999999999989,0.0
,,,,,,,,,,
16.0,-116.8221360136364,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.10000000000002274,1.5610385517852614
16.0,-104.45043985971483,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.6999999999999886,0.5428913685561096
16.0,-200.07874370579339,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.600000000000023,0.24420134200323332
16.0,-155.70704755187182,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.5,0.9142172628877808
16.0,-129.33535139795038,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
16.0,-38.963655244028814,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,17.30000000000001,0.9142172628877808
,,,,,,,,,,
,,,,,,,,,,
17.0,81.58567324622413,1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,2.8,0.0
17.0,-52.27703641923779,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,5.699999999999999,0.05448868454964294
17.0,-84.13974608469982,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,9.9,0.4571086314438904
17.0,67.99754424983826,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,14.0,0.945511315450357
17.0,-90.86516541562378,1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,17.4,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.0,-24.316004077471575,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8999999999999986,0.7013099734471236
17.0,-52.178713742933496,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.899999999999999,0.05448868454964294
17.0,-108.04142340839553,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.399999999999999,0.0
17.0,,0.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.200000000000003,1.0050474487579146
,,,,,,,,,,
,,,,,,,,,,
17.0,-156.6295524047814,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.799999999999997,1.5378439197981948
,,,,,,,,,,
17.0,-137.35497173570536,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.3999999999999986,0.945511315450357
17.0,-130.21768140116728,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.099999999999994,0.05448868454964294
17.0,60.919608933370796,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.099999999999994,0.48840268400646664
17.0,-116.94310073209124,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
17.0,-44.80581039755316,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,17.400000000000006,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
