subj,RT,acc,aftrIncorr,chngResp,cartoon,clip,afterPeak,before1stBound,dist,peak
3.0,-94.05651833631453,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.900000000000006,0.24420134200323332
3.0,-29.97323904293353,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,10.700000000000003,0.0
3.0,-33.88995974955253,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,14.400000000000006,0.24420134200323332
3.0,-65.80668045617142,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.4000000000000057,5.649826125852888
3.0,-53.723401162790424,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,3.0999999999999943,0.05448868454964294
3.0,34.35987813059057,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,6.699999999999989,0.0
3.0,-17.556842576028316,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,10.599999999999994,0.24420134200323332
3.0,-25.47356328264732,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,13.400000000000006,0.0
3.0,62.60971601073368,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.19999999999999,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
3.0,-101.05716681574211,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.5,1.7557986579967664
3.0,71.02611247763889,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,4.400000000000006,1.1897126574535903
3.0,-16.89060822898,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.800000000000011,0.24420134200323332
3.0,-41.807328935599,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,11.800000000000011,0.0
3.0,-29.724049642218006,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,15.099999999999994,0.6468212888974807
3.0,-129.6407703488369,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.5999999999999943,0.9768053680129333
3.0,-44.5574910554559,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.900000000000006,0.0
3.0,-17.4742117620749,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,9.800000000000011,0.6468212888974807
3.0,66.60906753130621,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,13.099999999999994,0.3531787111025192
3.0,102.6923468246872,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,2.316837209782028
3.0,-33.2243738819318,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,4.0,1.2936425777949614
3.0,34.858905411449314,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,7.5,0.4026199468942474
3.0,70.94218470483031,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.199999999999989,0.0
3.0,-28.97453600178858,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,14.300000000000011,0.24420134200323332
3.0,-140.89125670840758,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.900000000000006,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
3.0,71.52513975849763,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.8000000000000114,1.4934501327643812
3.0,-116.39158094812137,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,5.300000000000011,0.5973800531057525
3.0,-25.308301654740376,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,9.599999999999994,0.5428913685561096
3.0,-0.22502236135926523,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,12.800000000000011,0.24420134200323332
3.0,42.85825693202173,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0999999999999943,0.5428913685561096
3.0,102.94153622540284,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.599999999999994,0.3531787111025192
3.0,-88.97518448121616,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,8.800000000000011,0.48840268400646664
3.0,-88.89190518783516,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.0,0.0
3.0,123.19137410554595,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,16.69999999999999,0.0
3.0,199.27465339892694,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,20.0,1.6155272363349042
3.0,-12.64206730769206,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.8999999999999773,2.1665180254665235
3.0,31.44121198568905,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,5.399999999999977,0.6468212888974807
3.0,-136.47550872092995,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
3.0,135.60777057245105,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,11.199999999999989,0.05448868454964294
3.0,87.69104986583216,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,13.800000000000011,0.1634660536489288
3.0,-48.22567084078685,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,2.6000000000000227,0.5660860005431761
3.0,15.85760845259415,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.600000000000023,0.05448868454964294
3.0,111.94088774597526,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,8.600000000000023,0.29869002655287624
3.0,-63.97583296064374,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.6000000000000227,1.6649684721266325
3.0,-152.89255366726263,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,3.6000000000000227,0.4026199468942474
3.0,-12.809274373881635,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,6.300000000000011,0.05448868454964294
3.0,-44.72599508050064,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.699999999999989,0.05448868454964294
3.0,-76.64271578711953,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.699999999999989,0.24420134200323332
3.0,-83.55943649373853,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.8999999999999773,1.9404638666924423
3.0,-180.47615720035753,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,4.5,0.6518687376553954
3.0,7.607122093023577,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.600000000000023,1.9273641322212052
3.0,-148.30959861359543,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,3.6999999999999886,0.9999999999999998
3.0,-96.22631932021443,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,6.399999999999977,0.10897736909928588
3.0,-32.14304002683332,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.800000000000011,0.0
3.0,-52.05976073345232,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,15.300000000000011,0.05448868454964294
3.0,104.02351855992879,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,17.80000000000001,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
3.0,444.3566357334529,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,2.6999999999999886,0.3531787111025192
3.0,427.4399150268339,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.699999999999989,0.24420134200323332
3.0,175.523194320215,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,10.199999999999989,0.10897736909928588
3.0,123.606473613596,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,12.699999999999989,0.4571086314438904
3.0,-92.31024709302301,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,15.300000000000011,0.24420134200323332
3.0,-75.2269677996419,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,18.100000000000023,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
3.0,8.522545840787416,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,3.3999999999999773,0.0
3.0,32.60582513416841,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,6.0,0.0
3.0,-111.31089557245048,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.199999999999989,0.0
3.0,16.77238372093052,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.199999999999989,0.0
3.0,-147.14433698568848,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,16.30000000000001,0.05448868454964294
3.0,-55.06105769230737,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,19.19999999999999,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4.0,36.18686073957531,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0
4.0,-112.37158040009786,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,2.5,0.0
4.0,15.069978460228981,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,6.5,0.0
4.0,-75.48846267944418,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,9.0,0.0
4.0,-90.04690381911735,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,12.3,0.0
4.0,-62.60534495879051,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,15.8,2.9091698141298656
4.0,68.83621390153633,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.3000000000000007,1.5428913685561094
4.0,28.27777276186316,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,6.5,0.10897736909928588
4.0,-140.28066837781,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.899999999999999,0.40766739565216215
4.0,39.160890482516834,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.8,0.29869002655287624
4.0,-5.39755065715633,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.9,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4.0,-28.748197495195313,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.3999999999999986,1.2623485252323852
4.0,,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,4.399999999999999,0.24420134200323332
4.0,174.69336136513152,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,7.299999999999997,0.29869002655287624
4.0,46.13492022545847,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.0999999999999943,0.5428913685561096
4.0,,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.900000000000006,0.05448868454964294
4.0,,0.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,1.6781153414600567
4.0,555.5764790857853,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,4.5,1.8415813951089859
4.0,93.01803794611214,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0999999999999943,2.6155272363349042
4.0,,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.400000000000006,0.7013099734471236
4.0,-143.54040319356102,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,9.0,0.05448868454964294
4.0,-115.09884433323418,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.099999999999994,1.1897126574535903
4.0,-84.65728547290735,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.700000000000003,0.8102873425464096
4.0,50.78427338741949,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.700000000000003,0.05448868454964294
4.0,110.22583224774633,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,8.799999999999997,0.5428913685561096
4.0,211.66739110807316,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,11.900000000000006,0.7013099734471236
4.0,-50.8910500316,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.299999999999997,2.1846652086956753
4.0,20.550508828726834,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.7999999999999972,1.1402714216618621
4.0,532.9920676890537,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.0,0.24420134200323332
4.0,263.4336265493805,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.900000000000006,0.24420134200323332
4.0,-25.124814590292658,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.700000000000003,0.0
4.0,-69.68325572996582,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,14.400000000000006,0.24420134200323332
4.0,89.75830313036101,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.4000000000000057,5.649826125852888
4.0,69.19986199068785,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,3.0999999999999943,0.05448868454964294
4.0,244.6414208510147,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,6.699999999999989,0.0
4.0,-119.91702028865848,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.599999999999994,0.24420134200323332
4.0,23.52453857166836,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.400000000000006,0.0
4.0,54.966097431995195,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.19999999999999,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4.0,-199.26766712669746,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.5,1.7557986579967664
4.0,76.17389173362938,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,4.400000000000006,1.1897126574535903
4.0,-76.38454940604379,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.800000000000011,0.24420134200323332
4.0,-236.94299054571695,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,11.800000000000011,0.0
4.0,64.49856831460988,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,15.099999999999994,0.6468212888974807
4.0,-198.05987282506328,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.5999999999999943,0.9768053680129333
4.0,-242.61831396473644,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.900000000000006,0.0
4.0,-135.1767551044096,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,9.800000000000011,0.6468212888974807
4.0,-131.73519624408277,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.099999999999994,0.3531787111025192
4.0,-222.29363738375594,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,2.316837209782028
4.0,321.1479214765709,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,4.0,1.2936425777949614
4.0,-309.41051966310226,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.5,0.4026199468942474
4.0,,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,10.199999999999989,0.0
4.0,-213.96896080277543,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,14.300000000000011,0.24420134200323332
4.0,,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,16.900000000000006,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4.0,-108.76116650114113,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.8000000000000114,1.4934501327643812
4.0,-76.3196076408143,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.300000000000011,0.5973800531057525
4.0,139.12195121951254,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,9.599999999999994,0.5428913685561096
4.0,25.563510079839375,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,12.800000000000011,0.24420134200323332
4.0,-10.994931059833789,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0999999999999943,0.5428913685561096
4.0,-151.55337219950695,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.599999999999994,0.3531787111025192
4.0,-32.11181333918012,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,8.800000000000011,0.48840268400646664
4.0,-144.67025447885328,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.0,0.0
4.0,-141.22869561852644,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.69999999999999,0.0
4.0,487.2128632418004,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,20.0,1.6155272363349042
4.0,-14.345577897872772,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.8999999999999773,2.1665180254665235
4.0,-66.90401903754594,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.399999999999977,0.6468212888974807
4.0,-15.4624601772191,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
4.0,3.979098683107736,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,11.199999999999989,0.05448868454964294
4.0,-28.579342456565428,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.800000000000011,0.1634660536489288
4.0,-21.13778359623859,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.6000000000000227,0.5660860005431761
4.0,77.30377526408824,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.600000000000023,0.05448868454964294
4.0,-86.25466587558492,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,8.600000000000023,0.29869002655287624
4.0,-229.81310701525808,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.6000000000000227,1.6649684721266325
4.0,40.62845184506875,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,3.6000000000000227,0.4026199468942474
4.0,-131.9299892946044,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,6.300000000000011,0.05448868454964294
4.0,-60.488430434277575,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.699999999999989,0.05448868454964294
4.0,-53.04687157395074,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.699999999999989,0.24420134200323332
4.0,26.394687286376097,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.8999999999999773,1.9404638666924423
4.0,-110.16375385329707,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,4.5,0.6518687376553954
4.0,-63.72219499297023,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,7.600000000000023,1.9273641322212052
4.0,57.719363867356606,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,3.6999999999999886,0.9999999999999998
4.0,-75.83907727231656,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,6.399999999999977,0.10897736909928588
4.0,91.60248158801028,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.800000000000011,0.0
4.0,47.044040448337114,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,15.300000000000011,0.05448868454964294
4.0,-61.51440069133605,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,17.80000000000001,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4.0,157.2518347499713,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,2.6999999999999886,0.3531787111025192
4.0,547.6933936102982,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,5.699999999999989,0.24420134200323332
4.0,-128.86504752937503,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.199999999999989,0.10897736909928588
4.0,98.57651133095192,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,12.699999999999989,0.4571086314438904
4.0,157.01807019127875,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,15.300000000000011,0.24420134200323332
4.0,73.45962905160559,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,18.100000000000023,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4.0,-156.5663412054529,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,3.3999999999999773,0.0
4.0,-71.12478234512605,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,6.0,0.0
4.0,-272.6832234847992,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,10.199999999999989,0.0
4.0,-9.241664624472378,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,13.199999999999989,0.0
4.0,-5.800105764145542,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,16.30000000000001,0.05448868454964294
4.0,-113.3585469038187,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,19.19999999999999,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
9.0,-7.742436974789825,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,1.0,0.0
9.0,-288.0530266343826,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,2.5,0.0
9.0,1.6363837060248443,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,7.1,0.0
9.0,-60.674205953567935,1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,11.4,0.0
9.0,143.0152043868395,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,15.0,2.9091698141298656
9.0,-109.29538527275326,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.3000000000000007,0.8102873425464096
9.0,31.394025067654184,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.899999999999999,0.05448868454964294
9.0,-21.916564591938595,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,9.100000000000001,0.5428913685561096
9.0,116.77284574846885,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.100000000000001,0.29869002655287624
9.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,17.5,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
9.0,,0.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.299999999999997,0.40766739565216215
9.0,-166.4012818686797,1.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,6.700000000000003,0.05448868454964294
9.0,183.28812847172753,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.4000000000000057,1.1352239729039475
9.0,-13.02246118786502,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.9000000000000057,0.5428913685561096
9.0,-29.33305084745757,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.799999999999997,0.40766739565216215
9.0,-39.64364050705035,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.5999999999999943,1.2673959739903
9.0,-58.9542301666429,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.099999999999994,2.963658498679509
9.0,-166.26481982623568,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.0,1.4884026840064666
9.0,-191.57540948582823,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.700000000000003,0.3531787111025192
9.0,-136.885999145421,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,8.299999999999997,0.29869002655287624
9.0,131.80341119498644,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.799999999999997,0.05448868454964294
9.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.4000000000000057,1.7507512092388515
9.0,120.49282153539366,1.0,1.0,-1.0,0.0,2.0,1.0,-1.0,3.700000000000003,0.29869002655287624
9.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,6.400000000000006,0.24420134200323332
9.0,349.1822318758011,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,10.400000000000006,0.891022630900714
9.0,318.87164221620856,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.0,0.05448868454964294
9.0,263.5610525566158,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,17.0,2.3430838135866896
9.0,,0.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.700000000000003,0.21795473819857175
9.0,-44.749537102976774,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,5.700000000000003,0.24420134200323332
9.0,35.93987323743045,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.700000000000003,0.0
9.0,-40.370716422162104,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,12.799999999999997,0.24420134200323332
9.0,-117.68130608175488,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,15.299999999999997,0.2724434227482147
9.0,-187.99189574134743,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.799999999999997,4.351183234162199
9.0,-125.30248540094021,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.199999999999989,0.0
9.0,133.38692493946724,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.400000000000006,0.05448868454964294
9.0,116.07633527987446,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
9.0,350.7657456202819,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.599999999999994,0.0
9.0,134.45515596068935,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,17.599999999999994,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
9.0,32.21279732231869,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.1999999999999886,1.4389614482147381
9.0,500.9022076627259,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.300000000000011,0.6518687376553954
9.0,-10.408381996866638,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,8.5,0.05448868454964294
9.0,-97.71897165645942,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.099999999999994,0.0
9.0,150.97043868394803,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,14.300000000000011,0.29869002655287624
9.0,308.6598490243555,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.30000000000001137,1.3168372097820282
9.0,-147.6507406352373,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.300000000000011,0.05448868454964294
9.0,-98.96133029482985,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.0,0.29869002655287624
9.0,-25.27191995442263,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.599999999999994,0.6468212888974807
9.0,-139.58250961401518,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.300000000000011,0.3531787111025192
9.0,-172.89309927360796,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,15.900000000000006,1.7557986579967664
9.0,-60.20368893320051,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.300000000000011,1.2936425777949614
9.0,-39.51427859279329,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.800000000000011,0.3531787111025192
9.0,-178.82486825238584,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.5,0.05448868454964294
9.0,-44.13545791197839,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.599999999999994,0.4026199468942474
9.0,,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
9.0,-169.37781655034905,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.8000000000000114,2.3430838135866896
9.0,-6.6884062099418315,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.099999999999994,0.945511315450357
9.0,-13.998995869534383,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.099999999999994,0.7326040260097
9.0,122.69041447087284,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,11.5,0.4026199468942474
9.0,-0.6201751887197133,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.800000000000011,0.3531787111025192
9.0,26.069235151687735,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.3000000000000114,0.1634660536489288
